alicia nichols,43,ABADIA DOS DOURADOS,MG,85363244306,96891296071682,Valido,Valido
heather riley,48,ÁGUA CLARA,MS,12716221308,96753799753342,Valido,Valido
juan allen,84,ACORIZAL,MT,69188764494,70584403057722,Valido,Valido
donald roach,32,ABAETETUBA,PA,67573744390,12603660015500,Valido,Valido
jennifer sanders,65,ÁGUA BRANCA,PB,68570573979,14282561823204,Valido,Valido
laura avery,27,ABREU E LIMA,PE,91952692156,92868173102060,Valido,Valido
sophia miller,63,ACAUÃ,PI,98281501154,96025245180299,Valido,Valido
kyle johnson,55,ABATIÁ,PR,43492071988,09055982671306,Valido,Valido
tammy williams,43,ANGRA DOS REIS,RJ,24927450902,99679092009444,Valido,Valido
rachel woods,46,ACARI,RN,14796654607,61565321222023,Valido,Valido
angela padilla,63,ALTA FLORESTA D'OESTE,RO,03746384460,35203900560256,Valido,Valido
april zamora,55,AMAJARI,RR,99843240529,86078529320300,Valido,Valido
leslie velazquez,54,ACEGUÁ,RS,96817725127,05509980203360,Valido,Valido
michael pittman,86,ABDON BATISTA,SC,99175054744,19746149387128,Valido,Valido
amy moore,20,AMPARO DE SÃO FRANCISCO,SE,00861805330,87646379371171,Valido,Valido
jeffrey williams,44,ADAMANTINA,SP,72322690210,30094977966781,Valido,Valido
christine adams,42,ABREULÂNDIA,TO,41307824447,07394239971650,Valido,Valido
kevin johnson,39,ACRELÂNDIA,AC,36256878523,85570678433352,Valido,Valido
trevor tyler,74,ÁGUA BRANCA,AL,86484891052,18806164354814,Valido,Valido
william bender,47,ALVARÃES,AM,54257960213,75696887729080,Valido,Valido
regina jones,78,SERRA DO NAVIO,AP,48559394206,54104588426729,Valido,Valido
pamela hill,29,ABAÍRA,BA,19716158033,11666762557819,Valido,Valido
manuel james,60,ABAIARA,CE,33384473027,11465615437630,Valido,Valido
kevin shelton,57,Brasília,DF,79752149146,94144197723021,Valido,Valido
natalie hawkins,69,AFONSO CLÁUDIO,ES,94422817124,25919822030785,Valido,Valido
nicole lee,45,ABADIA DE GOIÁS,GO,39446037379,26519998404130,Valido,Valido
jamie jackson,35,AÇAILÂNDIA,MA,20869798510,89070454607500,Valido,Valido
jamie coleman,38,ABADIA DOS DOURADOS,MG,57658651435,02106345324303,Valido,Valido
connie suarez,32,ÁGUA CLARA,MS,37729634554,63091560590757,Valido,Valido
karen charles,50,ACORIZAL,MT,64620212849,91966805947449,Valido,Valido
kimberly harrison,21,ABAETETUBA,PA,04288427550,25702895591909,Valido,Valido
tina carroll,79,ÁGUA BRANCA,PB,11265912467,71098794961167,Valido,Valido
tara cobb,81,ABREU E LIMA,PE,61829757768,43195290328311,Valido,Valido
charles griffin,38,ACAUÃ,PI,30125084498,76426662339952,Valido,Valido
jacqueline graves,72,ABATIÁ,PR,87402309029,83394320161293,Valido,Valido
thomas thomas,87,ANGRA DOS REIS,RJ,16873091839,87186376297024,Valido,Valido
mark bond,76,ACARI,RN,48018300640,06660649080046,Valido,Valido
traci sandoval,63,ALTA FLORESTA D'OESTE,RO,84619880604,53134531315045,Valido,Valido
kevin brown,86,AMAJARI,RR,53216224422,47855736763605,Valido,Valido
alexander colon,39,ACEGUÁ,RS,74639509219,22015771916424,Valido,Valido
daniel sanders,54,ABDON BATISTA,SC,92380097674,76074457217195,Valido,Valido
mathew rodriguez,28,AMPARO DE SÃO FRANCISCO,SE,40011956909,42846243376306,Valido,Valido
barbara bell,55,ADAMANTINA,SP,33636273353,90531455736130,Valido,Valido
jessica kent,62,ABREULÂNDIA,TO,55713977722,16489461685536,Valido,Valido
debra lane,69,ACRELÂNDIA,AC,33061934537,41694819460184,Valido,Valido
robert johnston,83,ÁGUA BRANCA,AL,57454827292,45109216754629,Valido,Valido
lydia williams,66,ALVARÃES,AM,26130390947,73021359863079,Valido,Valido
ronald little,60,SERRA DO NAVIO,AP,88218593632,29064171657203,Valido,Valido
stephanie young,62,ABAÍRA,BA,39974946816,95981150042304,Valido,Valido
tara riley,48,ABAIARA,CE,59328193400,25954522503651,Valido,Valido
ryan preston,36,Brasília,DF,80574046631,83368062462203,Valido,Valido
michael christian,45,AFONSO CLÁUDIO,ES,82888979241,66064835399458,Valido,Valido
april salazar,45,ABADIA DE GOIÁS,GO,77086557226,46317837696440,Valido,Valido
james brown,31,AÇAILÂNDIA,MA,91868412890,85944196253090,Valido,Valido
richard preston,45,ABADIA DOS DOURADOS,MG,02217228234,46338625036350,Valido,Valido
steven taylor,50,ÁGUA CLARA,MS,31770473327,09391226433910,Valido,Valido
james bowman,73,ACORIZAL,MT,28030144083,68944314182780,Valido,Valido
janet wells,40,ABAETETUBA,PA,19882242090,39244352301160,Valido,Valido
shirley yu,25,ÁGUA BRANCA,PB,70826748058,35537779084405,Valido,Valido
jordan green,50,ABREU E LIMA,PE,97180199010,57691065623897,Valido,Valido
matthew lewis,62,ACAUÃ,PI,33893657967,91982318708483,Valido,Valido
ashley arnold,77,ABATIÁ,PR,73455202420,79670088863573,Valido,Valido
julia stuart,88,ANGRA DOS REIS,RJ,92071769473,53437923646276,Valido,Valido
dawn kaiser,67,ACARI,RN,04055731116,88314822189703,Valido,Valido
joseph ortiz,25,ALTA FLORESTA D'OESTE,RO,41536055905,93156030760053,Valido,Valido
kelly briggs,69,AMAJARI,RR,57810424076,37672887715009,Valido,Valido
rebecca freeman,47,ACEGUÁ,RS,02536830179,56762171606507,Valido,Valido
joe hampton,57,ABDON BATISTA,SC,81282366874,00116292713196,Valido,Valido
guy smith,70,AMPARO DE SÃO FRANCISCO,SE,94433842486,60300501410950,Valido,Valido
kyle hawkins,86,ADAMANTINA,SP,23284319840,34008918248818,Valido,Valido
crystal summers,76,ABREULÂNDIA,TO,18444183750,41568456265192,Valido,Valido
april castaneda,49,ACRELÂNDIA,AC,28534305617,32879957164173,Valido,Valido
eric newman,50,ÁGUA BRANCA,AL,32795773309,98786319789485,Valido,Valido
amy dominguez,66,ALVARÃES,AM,82320642005,20597290121322,Valido,Valido
wesley garcia,65,SERRA DO NAVIO,AP,50036467120,21936818078890,Valido,Valido
rebecca flynn,22,ABAÍRA,BA,96996223695,67564529265595,Valido,Valido
cameron banks,53,ABAIARA,CE,58942928242,13841869052763,Valido,Valido
kathy gomez,65,Brasília,DF,55030780394,55610315021140,Valido,Valido
eugene martin,27,AFONSO CLÁUDIO,ES,09740974031,66054064184055,Valido,Valido
kelly navarro,64,ABADIA DE GOIÁS,GO,94954135915,56049994600702,Valido,Valido
johnny moore,43,AÇAILÂNDIA,MA,14097326902,44531077102918,Valido,Valido
christopher arnold,66,ABADIA DOS DOURADOS,MG,48621356171,60449584932052,Valido,Valido
andrew townsend,35,ÁGUA CLARA,MS,80153080116,69132620942682,Valido,Valido
katie cruz,90,ACORIZAL,MT,15924299392,87653203487951,Valido,Valido
christopher williams,69,ABAETETUBA,PA,58534815763,24573386248131,Valido,Valido
maria newman,60,ÁGUA BRANCA,PB,20332076849,73898212476106,Valido,Valido
william casey,58,ABREU E LIMA,PE,46772273494,36228326754880,Valido,Valido
cynthia hughes,46,ACAUÃ,PI,45683631793,18365310527343,Valido,Valido
douglas pugh,57,ABATIÁ,PR,42954392746,17621375571241,Valido,Valido
nina robertson,85,ANGRA DOS REIS,RJ,76453719436,56867297995259,Valido,Valido
herbert wood,39,ACARI,RN,58049634655,25239783954608,Valido,Valido
matthew fry,35,ALTA FLORESTA D'OESTE,RO,71882601920,82853920740820,Valido,Valido
lindsay kelly,61,AMAJARI,RR,78906058039,92364821467139,Valido,Valido
tommy glover,88,ACEGUÁ,RS,44958719350,69656302187430,Valido,Valido
ann harvey,18,ABDON BATISTA,SC,19170053189,44316272877838,Valido,Valido
daniel king,50,AMPARO DE SÃO FRANCISCO,SE,84606294906,84837042833971,Valido,Valido
katelyn garcia,29,ADAMANTINA,SP,05147394524,06530094752725,Valido,Valido
jennifer lam,85,ABREULÂNDIA,TO,73708348591,89580344384000,Valido,Valido
mitchell greene,46,ACRELÂNDIA,AC,67387239541,70281487541295,Valido,Valido
edward gibbs,26,ÁGUA BRANCA,AL,79199540371,28759336986863,Valido,Valido
mary myers,57,ALVARÃES,AM,52748331877,99851815858693,Valido,Valido
joshua le,42,SERRA DO NAVIO,AP,69286114486,05014025122948,Valido,Valido
rebecca jones,26,ABAÍRA,BA,39448362781,43873799050580,Valido,Valido
nicole rivera,49,ABAIARA,CE,59278870153,89947605715881,Valido,Valido
amanda rose,67,Brasília,DF,27071524394,73987173761233,Valido,Valido
deborah adams,26,AFONSO CLÁUDIO,ES,77698605205,57882782447216,Valido,Valido
shelley landry,81,ABADIA DE GOIÁS,GO,80440921023,43915489752268,Valido,Valido
david miller,42,AÇAILÂNDIA,MA,10779085124,62975083365106,Valido,Valido
jacqueline becker,22,ABADIA DOS DOURADOS,MG,68592809720,34945906612309,Valido,Valido
deborah hayes,55,ÁGUA CLARA,MS,48667760722,66705092427419,Valido,Valido
kenneth whitney,83,ACORIZAL,MT,41424897556,55441064546007,Valido,Valido
mackenzie aguilar,46,ABAETETUBA,PA,78938546934,75994236853915,Valido,Valido
brandi brown,57,ÁGUA BRANCA,PB,72442817730,28092688168625,Valido,Valido
christina rivera,44,ABREU E LIMA,PE,21831712199,50907365461307,Valido,Valido
jason johnson,22,ACAUÃ,PI,18989968739,62318343251744,Valido,Valido
samuel vargas,25,ABATIÁ,PR,89531858233,22209708710138,Valido,Valido
tiffany lopez,35,ANGRA DOS REIS,RJ,57370184749,35398417595906,Valido,Valido
richard hanson,57,ACARI,RN,67338358869,09798132774792,Valido,Valido
teresa thornton,21,ALTA FLORESTA D'OESTE,RO,76174376095,87976564913547,Valido,Valido
margaret gonzalez,26,AMAJARI,RR,15840714941,21276362184728,Valido,Valido
david baker,36,ACEGUÁ,RS,24438867436,72100501887619,Valido,Valido
andrea robertson,24,ABDON BATISTA,SC,38233737062,19727911440704,Valido,Valido
sandy ellis,24,AMPARO DE SÃO FRANCISCO,SE,18961541072,01996701538136,Valido,Valido
albert padilla,34,ADAMANTINA,SP,19367289073,90383488752038,Valido,Valido
carolyn adkins,43,ABREULÂNDIA,TO,88230160023,95617515152839,Valido,Valido
eric montgomery,43,ACRELÂNDIA,AC,33355793132,34626106750540,Valido,Valido
melissa miller,34,ÁGUA BRANCA,AL,29079729523,23147828256304,Valido,Valido
jennifer parker,25,ALVARÃES,AM,85616479063,50127115128930,Valido,Valido
riley gonzalez,41,SERRA DO NAVIO,AP,20332484963,47492554460037,Valido,Valido
angela brown,53,ABAÍRA,BA,02414718005,69099650797529,Valido,Valido
samuel ritter,85,ABAIARA,CE,68481456535,32135582761577,Valido,Valido
debbie coleman,87,Brasília,DF,96946544676,49627224154696,Valido,Valido
kelly edwards,77,AFONSO CLÁUDIO,ES,75635636284,47649611385160,Valido,Valido
kelsey little,74,ABADIA DE GOIÁS,GO,19819741645,52078249890801,Valido,Valido
richard garner,83,AÇAILÂNDIA,MA,02146153911,71856580075170,Valido,Valido
vincent burton,81,ABADIA DOS DOURADOS,MG,91823150004,83575157357593,Valido,Valido
caitlin smith,29,ÁGUA CLARA,MS,81020445009,08541111230465,Valido,Valido
seth stein,38,ACORIZAL,MT,21859567282,11898349846997,Valido,Valido
tiffany romero,30,ABAETETUBA,PA,97446202181,34604999823422,Valido,Valido
rachel smith,55,ÁGUA BRANCA,PB,03515011692,59170442941730,Valido,Valido
doris hays,76,ABREU E LIMA,PE,75181595383,67327936319697,Valido,Valido
steven conrad,31,ACAUÃ,PI,84438117739,07801845907988,Valido,Valido
zachary perez,50,ABATIÁ,PR,34698847060,38451590748405,Valido,Valido
brent villanueva,58,ANGRA DOS REIS,RJ,95178972198,66648240779943,Valido,Valido
melinda marshall,75,ACARI,RN,65028848220,01471825949319,Valido,Valido
alicia poole,79,ALTA FLORESTA D'OESTE,RO,58711614722,52961570474607,Valido,Valido
matthew coffey,18,AMAJARI,RR,82682052029,04712141735554,Valido,Valido
sarah hopkins,48,ACEGUÁ,RS,94572116938,26753320687667,Valido,Valido
stephen brown,23,ABDON BATISTA,SC,39290754079,24049316801066,Valido,Valido
yolanda ellis,48,AMPARO DE SÃO FRANCISCO,SE,59627357731,56686264317808,Valido,Valido
hector horne,25,ADAMANTINA,SP,36604049183,00516090429093,Valido,Valido
amanda anderson,55,ABREULÂNDIA,TO,57010653917,95256680544050,Valido,Valido
madeline wells,42,ACRELÂNDIA,AC,40706541006,55373060940195,Valido,Valido
jeffrey johnson,53,ÁGUA BRANCA,AL,19747169533,37069444130801,Valido,Valido
kirk fuller,35,ALVARÃES,AM,63313005039,71792013214660,Valido,Valido
david green,72,SERRA DO NAVIO,AP,48876565809,87884524295383,Valido,Valido
ricky curtis,90,ABAÍRA,BA,13888447615,17969686216480,Valido,Valido
christopher carrillo,80,ABAIARA,CE,33880218722,68447576755446,Valido,Valido
jennifer hutchinson,36,Brasília,DF,43064132687,06749541659014,Valido,Valido
aaron white,53,AFONSO CLÁUDIO,ES,37658711250,12755245448320,Valido,Valido
amy cannon,50,ABADIA DE GOIÁS,GO,59994274368,38568280533355,Valido,Valido
colleen wilkins,22,AÇAILÂNDIA,MA,10215348893,22289224840279,Valido,Valido
jenna bowen,66,ABADIA DOS DOURADOS,MG,49331023090,06945828346585,Valido,Valido
kyle walker,68,ÁGUA CLARA,MS,78495216256,42199242299649,Valido,Valido
anne douglas,66,ACORIZAL,MT,77069159307,50598114109678,Valido,Valido
rhonda barry,76,ABAETETUBA,PA,99577477704,57310278257701,Valido,Valido
andres roman,57,ÁGUA BRANCA,PB,92610525338,84593899987443,Valido,Valido
barbara ortiz,81,ABREU E LIMA,PE,91973695278,45859251809583,Valido,Valido
christina villanueva,73,ACAUÃ,PI,14452288316,75171225234526,Valido,Valido
christy martinez,87,ABATIÁ,PR,57441726026,56168923572415,Valido,Valido
sarah garcia,48,ANGRA DOS REIS,RJ,39767325670,53872050199533,Valido,Valido
haley hernandez,90,ACARI,RN,42987128266,74315251965806,Valido,Valido
chad mccann,28,ALTA FLORESTA D'OESTE,RO,97055902738,92607911702048,Valido,Valido
william young,85,AMAJARI,RR,66185789655,65573482154502,Valido,Valido
donna jones,85,ACEGUÁ,RS,55211467841,62784641632367,Valido,Valido
sandra santana,50,ABDON BATISTA,SC,37993862116,70300662203519,Valido,Valido
craig stephens,88,AMPARO DE SÃO FRANCISCO,SE,47948243860,95445012183206,Valido,Valido
christopher benitez,79,ADAMANTINA,SP,95509978392,82862304592038,Valido,Valido
drew evans,68,ABREULÂNDIA,TO,44727131951,25396849976553,Valido,Valido
jeremy brown,87,ACRELÂNDIA,AC,49699219700,51386606976897,Valido,Valido
kathleen le,54,ÁGUA BRANCA,AL,52147274453,59855084709049,Valido,Valido
jessica aguilar,72,ALVARÃES,AM,30657675385,18817382301491,Valido,Valido
laurie garcia,62,SERRA DO NAVIO,AP,82375336828,35131606673218,Valido,Valido
michele richardson,54,ABAÍRA,BA,18008260017,56234365415343,Valido,Valido
cynthia hart,21,ABAIARA,CE,89479793849,37907081710913,Valido,Valido
laura brown,43,Brasília,DF,96899073951,60789535158924,Valido,Valido
taylor hill,44,AFONSO CLÁUDIO,ES,81572217065,54745407149995,Valido,Valido
jared rodriguez,44,ABADIA DE GOIÁS,GO,64126805001,94282847286100,Valido,Valido
charles cross,72,AÇAILÂNDIA,MA,72391284829,79629550226017,Valido,Valido
jessica morris,53,ABADIA DOS DOURADOS,MG,74082590587,87353618872226,Valido,Valido
kevin johnson,73,ÁGUA CLARA,MS,77945192769,88288055470404,Valido,Valido
jonathan ortiz,51,ACORIZAL,MT,50695050095,41013557409387,Valido,Valido
heather kelley,60,ABAETETUBA,PA,70605658331,25759333411502,Valido,Valido
steven johnson,70,ÁGUA BRANCA,PB,08268171227,37042896233445,Valido,Valido
brooke joseph,31,ABREU E LIMA,PE,03273549840,14844812632515,Valido,Valido
corey fox,87,ACAUÃ,PI,95664672579,50446896089505,Valido,Valido
janet montgomery,54,ABATIÁ,PR,94895319873,55285580250638,Valido,Valido
michelle rogers,28,ANGRA DOS REIS,RJ,62358527629,09136656822895,Valido,Valido
shannon leonard,23,ACARI,RN,69154494770,36879767756705,Valido,Valido
cheyenne taylor,39,ALTA FLORESTA D'OESTE,RO,35378362105,78800509236819,Valido,Valido
evan stone,50,AMAJARI,RR,59358116005,41787992135056,Valido,Valido
angela johnson,34,ACEGUÁ,RS,54716277410,37920623708900,Valido,Valido
lawrence schneider,84,ABDON BATISTA,SC,69381747504,00942603944224,Valido,Valido
nancy gray,45,AMPARO DE SÃO FRANCISCO,SE,65437614403,95989479080744,Valido,Valido
jeffrey weber,84,ADAMANTINA,SP,98344120969,39791908296704,Valido,Valido
aaron foster,26,ABREULÂNDIA,TO,53807743693,11444659604849,Valido,Valido
steven perez,45,ACRELÂNDIA,AC,90030736781,96873209123567,Valido,Valido
amber collins,65,ÁGUA BRANCA,AL,86044842720,43739227661570,Valido,Valido
diana robbins,49,ALVARÃES,AM,56880108199,47284454679718,Valido,Valido
lisa oconnor,69,SERRA DO NAVIO,AP,61769144773,13650575353878,Valido,Valido
brenda thompson,41,ABAÍRA,BA,44077097312,20495012729966,Valido,Valido
james mitchell,41,ABAIARA,CE,48435501590,27142090917846,Valido,Valido
yvette cruz,47,Brasília,DF,79227312803,29003764581093,Valido,Valido
paige maxwell,34,AFONSO CLÁUDIO,ES,53334565343,80451135118618,Valido,Valido
cheryl wong,88,ABADIA DE GOIÁS,GO,82332413260,05340909816811,Valido,Valido
lisa thomas,64,AÇAILÂNDIA,MA,48168750420,81957555804154,Valido,Valido
edward perry,84,ABADIA DOS DOURADOS,MG,57575439811,28359590597894,Valido,Valido
hannah orozco,73,ÁGUA CLARA,MS,06300073300,16240400029781,Valido,Valido
robin murphy,34,ACORIZAL,MT,44203692300,42412665233840,Valido,Valido
brian hayes,41,ABAETETUBA,PA,08448912152,68890572335064,Valido,Valido
gary hernandez,20,ÁGUA BRANCA,PB,97433165827,88405657795603,Valido,Valido
thomas martinez,39,ABREU E LIMA,PE,35079474637,69992162920178,Valido,Valido
anthony ferrell,70,ACAUÃ,PI,17377898410,04339796186169,Valido,Valido
erica lester,81,ABATIÁ,PR,27422627255,11207291014321,Valido,Valido
rachel porter,84,ANGRA DOS REIS,RJ,99767862390,19920943271431,Valido,Valido
andrew miller,70,ACARI,RN,74033450297,46052929474892,Valido,Valido
alexandra nguyen,28,ALTA FLORESTA D'OESTE,RO,35853487698,00531147434108,Valido,Valido
jeffrey lee,65,AMAJARI,RR,93623668788,34119604403707,Valido,Valido
hailey fields,52,ACEGUÁ,RS,44744425046,07442760300673,Valido,Valido
richard perez,44,ABDON BATISTA,SC,80013042998,55556862684541,Valido,Valido
elizabeth torres,33,AMPARO DE SÃO FRANCISCO,SE,80581397347,38696379864797,Valido,Valido
jonathan humphrey,71,ADAMANTINA,SP,65731194360,99243686862330,Valido,Valido
scott phillips,28,ABREULÂNDIA,TO,99113272560,07081708755393,Valido,Valido
dale miller,64,ACRELÂNDIA,AC,38846465164,09010774057102,Valido,Valido
michelle parker,31,ÁGUA BRANCA,AL,16701017118,51206739152610,Valido,Valido
mark tran,63,ALVARÃES,AM,57791013029,66549776373107,Valido,Valido
charles ray,32,SERRA DO NAVIO,AP,28328617412,65548623736900,Valido,Valido
jennifer reid,59,ABAÍRA,BA,48019614524,50893251351762,Valido,Valido
melissa moore,82,ABAIARA,CE,33566792608,56767623604249,Valido,Valido
jerry cochran,77,Brasília,DF,24300012504,02856933256334,Valido,Valido
ashley smith,83,AFONSO CLÁUDIO,ES,26607683401,17665633352905,Valido,Valido
melissa rivera,83,ABADIA DE GOIÁS,GO,63451191482,59371945677227,Valido,Valido
dale davis,55,AÇAILÂNDIA,MA,24861384710,60707070490529,Valido,Valido
brian brown,49,ABADIA DOS DOURADOS,MG,11751496244,50387498899559,Valido,Valido
michael ruiz,89,ÁGUA CLARA,MS,56481867380,17717135856320,Valido,Valido
dakota chase,74,ACORIZAL,MT,18596338624,89517836875976,Valido,Valido
kimberly price,67,ABAETETUBA,PA,70723892296,49525804755080,Valido,Valido
james wilson,20,ÁGUA BRANCA,PB,54413414322,56291230412990,Valido,Valido
lindsey gonzalez,48,ABREU E LIMA,PE,78377841460,66555126135907,Valido,Valido
nathan johnson,48,ACAUÃ,PI,57072180257,80025147888443,Valido,Valido
kyle jackson,60,ABATIÁ,PR,93673198270,18571927479590,Valido,Valido
anthony robinson,80,ANGRA DOS REIS,RJ,19668311884,27308517183775,Valido,Valido
larry payne,28,ACARI,RN,90517535432,40954039370768,Valido,Valido
james hernandez,57,ALTA FLORESTA D'OESTE,RO,53341413162,57858605998772,Valido,Valido
adam ball,53,AMAJARI,RR,80696507455,29829145145074,Valido,Valido
karen bush,79,ACEGUÁ,RS,81780306598,30751049478942,Valido,Valido
amanda greer,85,ABDON BATISTA,SC,80646013980,08924281798891,Valido,Valido
robert murphy,52,AMPARO DE SÃO FRANCISCO,SE,34498225783,44107149404151,Valido,Valido
andrew jordan,80,ADAMANTINA,SP,83674142171,08677246764597,Valido,Valido
jessica graham,77,ABREULÂNDIA,TO,09411787061,80198217251190,Valido,Valido
christopher sharp,41,ACRELÂNDIA,AC,01182671918,45783652943813,Valido,Valido
mary sexton,75,ÁGUA BRANCA,AL,62997407796,35443537325751,Valido,Valido
annette wade,35,ALVARÃES,AM,37380324608,32118859920538,Valido,Valido
russell campbell,37,SERRA DO NAVIO,AP,05472120209,24731057492323,Valido,Valido
gloria johnson,22,ABAÍRA,BA,30040891739,58220588564200,Valido,Valido
jody rogers,23,ABAIARA,CE,60228711584,69823509712475,Valido,Valido
heidi dougherty,64,Brasília,DF,62671161077,97998023147943,Valido,Valido
charles hines,19,AFONSO CLÁUDIO,ES,12832556930,22497735428059,Valido,Valido
richard roberts,59,ABADIA DE GOIÁS,GO,11808479700,88613495827142,Valido,Valido
michael maldonado,88,AÇAILÂNDIA,MA,26834963111,62184345479110,Valido,Valido
ryan hull,90,ABADIA DOS DOURADOS,MG,26499846198,46272222814234,Valido,Valido
joseph alexander,29,ÁGUA CLARA,MS,57711702400,79876003363378,Valido,Valido
nicholas haney,75,ACORIZAL,MT,26260705301,59502684355892,Valido,Valido
cheryl irwin,71,ABAETETUBA,PA,48946440619,62384739156100,Valido,Valido
angela moody,49,ÁGUA BRANCA,PB,78236772101,25891423819047,Valido,Valido
tracy davila,31,ABREU E LIMA,PE,51998828727,17317361955568,Valido,Valido
charles finley,62,ACAUÃ,PI,78216198094,09973979576298,Valido,Valido
jasmine bowman,47,ABATIÁ,PR,67805497117,02339403695746,Valido,Valido
matthew villegas,43,ANGRA DOS REIS,RJ,32679259084,93641392994707,Valido,Valido
david james,66,ACARI,RN,44474036417,43036457258336,Valido,Valido
deborah stone,30,ALTA FLORESTA D'OESTE,RO,96971390830,54644147871950,Valido,Valido
james johnson,60,AMAJARI,RR,84708825978,96340719178209,Valido,Valido
david garcia,51,ACEGUÁ,RS,88158212018,07354078119630,Valido,Valido
michael henderson,19,ABDON BATISTA,SC,86183363600,06971542400706,Valido,Valido
melissa valdez,42,AMPARO DE SÃO FRANCISCO,SE,48990089379,27998983583230,Valido,Valido
annette schaefer,32,ADAMANTINA,SP,98812406890,17261034041408,Valido,Valido
gina miller,45,ABREULÂNDIA,TO,87389204257,10491330123932,Valido,Valido
susan hall,82,ACRELÂNDIA,AC,93810388807,88943482337630,Valido,Valido
rachel hernandez,51,ÁGUA BRANCA,AL,02928232745,70627115112580,Valido,Valido
rita thomas,80,ALVARÃES,AM,08134121616,36923454519250,Valido,Valido
christina white,76,SERRA DO NAVIO,AP,82987287933,74651064539292,Valido,Valido
ryan lawson,23,ABAÍRA,BA,02075655545,17773110828219,Valido,Valido
rachel thompson,55,ABAIARA,CE,75240644110,68915336124518,Valido,Valido
shannon taylor,59,Brasília,DF,10134295919,61855881125246,Valido,Valido
mathew mcintyre,20,AFONSO CLÁUDIO,ES,42325487180,47387809334985,Valido,Valido
alexandra edwards,61,ABADIA DE GOIÁS,GO,10792293703,82153342254396,Valido,Valido
kristine diaz,19,AÇAILÂNDIA,MA,63306307041,21952009733838,Valido,Valido
david bell,39,ABADIA DOS DOURADOS,MG,71348550660,78558946022800,Valido,Valido
elizabeth brown,61,ÁGUA CLARA,MS,84090742811,34023925547888,Valido,Valido
angela alvarado,81,ACORIZAL,MT,15329728495,34089050846644,Valido,Valido
sonia sullivan,31,ABAETETUBA,PA,49083685705,35597603495317,Valido,Valido
cassandra phelps,85,ÁGUA BRANCA,PB,82132041903,53623519792005,Valido,Valido
denise lin,20,ABREU E LIMA,PE,19902624065,17709881561224,Valido,Valido
travis green,42,ACAUÃ,PI,77975068330,36738756450380,Valido,Valido
amanda bridges,47,ABATIÁ,PR,36449626267,03034010628682,Valido,Valido
jon pope,88,ANGRA DOS REIS,RJ,48676602050,33156944719882,Valido,Valido
olivia hill,45,ACARI,RN,07088019272,43271783173098,Valido,Valido
donald hernandez,44,ALTA FLORESTA D'OESTE,RO,90130590312,25187827255843,Valido,Valido
jason townsend,31,AMAJARI,RR,60648953220,17747258206954,Valido,Valido
casey miller,81,ACEGUÁ,RS,09226685150,37239749273682,Valido,Valido
rachel zuniga,85,ABDON BATISTA,SC,76562648840,58883529032465,Valido,Valido
april morris,82,AMPARO DE SÃO FRANCISCO,SE,41167925009,95542326544505,Valido,Valido
matthew hawkins,61,ADAMANTINA,SP,92419305787,63984522538306,Valido,Valido
mary powell,28,ABREULÂNDIA,TO,59916919755,75694924573843,Valido,Valido
rebecca adams,87,ACRELÂNDIA,AC,99622213669,96620268562284,Valido,Valido
garrett fitzgerald,83,ÁGUA BRANCA,AL,78072753088,53824441274207,Valido,Valido
april ho,55,ALVARÃES,AM,59281486660,41560690276370,Valido,Valido
madeline collier,20,SERRA DO NAVIO,AP,54535960666,08089181136592,Valido,Valido
julia fisher,76,ABAÍRA,BA,26225610839,90066612725735,Valido,Valido
george spears,22,ABAIARA,CE,49612004501,64082653611378,Valido,Valido
alan knight,25,Brasília,DF,12518990801,45028508379950,Valido,Valido
crystal harris,45,AFONSO CLÁUDIO,ES,44026072800,07503279151890,Valido,Valido
jeffery morris,62,ABADIA DE GOIÁS,GO,80376830280,19901071201091,Valido,Valido
william thomas,69,AÇAILÂNDIA,MA,59226507775,79522707648428,Valido,Valido
courtney farrell,89,ABADIA DOS DOURADOS,MG,08386799609,66331457645996,Valido,Valido
lauren cox,75,ÁGUA CLARA,MS,45186710156,54482298562736,Valido,Valido
christopher garza,24,ACORIZAL,MT,74975408317,47963686006200,Valido,Valido
alex davis,39,ABAETETUBA,PA,51217051660,80562641315161,Valido,Valido
diana reese,36,ÁGUA BRANCA,PB,03594606660,65999809543835,Valido,Valido
lauren smith,43,ABREU E LIMA,PE,80836239032,36308262716730,Valido,Valido
emily lewis,35,ACAUÃ,PI,58649261671,20058181648939,Valido,Valido
adam sharp,58,ABATIÁ,PR,98152239500,56673154677182,Valido,Valido
lisa mejia,37,ANGRA DOS REIS,RJ,62697660526,01138725555326,Valido,Valido
brandon henderson,37,ACARI,RN,66234993427,65423027445258,Valido,Valido
aaron gonzalez,46,ALTA FLORESTA D'OESTE,RO,13174525420,14094756584390,Valido,Valido
olivia smith,54,AMAJARI,RR,82739222190,07921692597539,Valido,Valido
troy perez,65,ACEGUÁ,RS,70832695130,94460859119523,Valido,Valido
jason schwartz,63,ABDON BATISTA,SC,34271974684,68131835771978,Valido,Valido
kimberly smith,49,AMPARO DE SÃO FRANCISCO,SE,63495600515,81162174751204,Valido,Valido
michael parker,59,ADAMANTINA,SP,66114594215,36012407111760,Valido,Valido
jasmine thomas,41,ABREULÂNDIA,TO,78049353745,76712910900070,Valido,Valido
william oliver,86,ACRELÂNDIA,AC,02029935824,98988616047342,Valido,Valido
